,id,blue,orange,match
2961,6180015ef8090ec74528a3c6,1,4,617d1bfdf8090ec745289eb2
2962,61800162143c37878b23bb06,0,4,617d1bfdf8090ec745289eb2
2963,617d9b30143c37878b23b841,1,3,617c8d55f8090ec745289e2e
2964,617d9b33f8090ec74528a0c0,3,2,617c8d55f8090ec745289e2e
2965,617d9b37f8090ec74528a0c7,1,0,617c8d55f8090ec745289e2e
2966,617d9b3df8090ec74528a0ce,1,0,617c8d55f8090ec745289e2e
2967,617d9b4df8090ec74528a0d5,1,4,617c8d55f8090ec745289e2e
2968,617d9b52143c37878b23b848,1,0,617c8d55f8090ec745289e2e
2969,61800188143c37878b23bb0d,6,1,617d1bfdf8090ec745289eb1
2970,6180018e143c37878b23bb14,2,0,617d1bfdf8090ec745289eb1
2971,61800191f8090ec74528a3cd,1,0,617d1bfdf8090ec745289eb1
2972,61800196f8090ec74528a3d4,3,1,617d1bfdf8090ec745289eb1
2973,617d9b6ff8090ec74528a0dc,1,0,617c8d55f8090ec745289e2d
2974,617d9b73143c37878b23b84f,0,3,617c8d55f8090ec745289e2d
2975,617d9b77143c37878b23b856,5,1,617c8d55f8090ec745289e2d
2976,617d9b7bf8090ec74528a0e3,3,0,617c8d55f8090ec745289e2d
2977,617d9b80f8090ec74528a0ea,0,3,617c8d55f8090ec745289e2d
2978,617d9b84143c37878b23b85d,2,1,617c8d55f8090ec745289e2d
2979,617d9b9a143c37878b23b864,0,1,617c8d55f8090ec745289e2c
2980,617d9e1d143c37878b23b86b,3,0,617c8d55f8090ec745289e2c
2981,617d9fc7f8090ec74528a0f1,1,0,617c8d55f8090ec745289e2c
2982,617da1f8143c37878b23b887,4,3,617c8d55f8090ec745289e2c
2983,617da1ff143c37878b23b88e,1,2,617c8d55f8090ec745289e2c
2984,617da411143c37878b23b8a3,4,2,617c8d55f8090ec745289e2c
2985,617dc8a9143c37878b23b9a5,0,4,617c8d55f8090ec745289e2b
2986,617dc8aef8090ec74528a19a,0,2,617c8d55f8090ec745289e2b
2987,617dc8bef8090ec74528a1a2,3,1,617c8d55f8090ec745289e2b
2988,617dc8c5f8090ec74528a1a9,3,0,617c8d55f8090ec745289e2b
2989,617dc8ccf8090ec74528a1b0,2,1,617c8d55f8090ec745289e2b
2990,617dc8d3f8090ec74528a1b7,2,0,617c8d55f8090ec745289e2b
2991,617e53a2f8090ec74528a1f6,1,3,617bcda7143c37878b23b2e3
2992,617e53a7143c37878b23b9d6,0,4,617bcda7143c37878b23b2e3
2993,617e53aa143c37878b23b9dd,1,3,617bcda7143c37878b23b2e3
2994,617e53b8f8090ec74528a1fe,3,2,617bcda7143c37878b23b2e3
2995,617e53bc143c37878b23b9e4,1,3,617bcda7143c37878b23b2e3
2996,617e53d6143c37878b23b9eb,2,1,617bcda7143c37878b23b2e2
2997,617e53daf8090ec74528a205,5,2,617bcda7143c37878b23b2e2
2998,617e53ddf8090ec74528a20c,3,2,617bcda7143c37878b23b2e2
2999,617e53e1143c37878b23b9f2,1,3,617bcda7143c37878b23b2e2
3000,617e53e5143c37878b23b9f9,4,1,617bcda7143c37878b23b2e2
3001,617e7006143c37878b23ba69,2,3,617c1432f8090ec745289afa
3002,617e700af8090ec74528a291,3,1,617c1432f8090ec745289afa
3003,617e700ef8090ec74528a298,1,3,617c1432f8090ec745289afa
3004,617e7011143c37878b23ba70,3,2,617c1432f8090ec745289afa
3005,617e7015143c37878b23ba77,0,1,617c1432f8090ec745289afa
3006,617e7019f8090ec74528a29f,2,0,617c1432f8090ec745289afa
3007,617e701df8090ec74528a2a6,0,4,617c1432f8090ec745289afa
3008,617e5457143c37878b23ba00,2,1,617bcda7143c37878b23b2e4
3009,617e545cf8090ec74528a213,1,8,617bcda7143c37878b23b2e4
3010,617e5460f8090ec74528a21a,1,2,617bcda7143c37878b23b2e4
3011,617e56f2f8090ec74528a221,0,3,617bcda7143c37878b23b2e4
3012,617e57a6143c37878b23ba07,3,1,617bcda7143c37878b23b2e4
3013,617e59fdf8090ec74528a228,1,6,617bcda7143c37878b23b2e4
3014,617e5f1a143c37878b23ba0e,2,0,617bcda7143c37878b23b2e5
3015,617e60fef8090ec74528a22f,1,2,617bcda7143c37878b23b2e5
3016,617e6491143c37878b23ba15,2,1,617bcda7143c37878b23b2e5
3017,617e6496f8090ec74528a236,1,2,617bcda7143c37878b23b2e5
3018,617e66ec143c37878b23ba1c,1,3,617bcda7143c37878b23b2e5
3019,617e68cc143c37878b23ba23,1,2,617bcda7143c37878b23b2e5
3020,617e7037f8090ec74528a2ad,2,3,617c1432f8090ec745289af9
3021,617e7156143c37878b23ba7e,1,2,617c1432f8090ec745289af9
3022,617e7357143c37878b23ba85,1,2,617c1432f8090ec745289af9
3023,617e75a6143c37878b23ba8c,4,0,617c1432f8090ec745289af9
3024,617e77fdf8090ec74528a2b4,4,3,617c1432f8090ec745289af9
3025,617e7952f8090ec74528a2bb,2,1,617c1432f8090ec745289af9
3026,617e7b4ef8090ec74528a2c2,5,2,617c1432f8090ec745289af9
3027,61800a5cf8090ec74528a4eb,3,2,61800529143c37878b23bb6d
3028,61800a60f8090ec74528a4f2,2,3,61800529143c37878b23bb6d
3029,61800a64143c37878b23bc4f,4,0,61800529143c37878b23bb6d
3030,61800a69143c37878b23bc56,4,0,61800529143c37878b23bb6d
3031,6180089c143c37878b23bc04,1,2,61800529143c37878b23bb6e
3032,618008a1143c37878b23bc0b,3,0,61800529143c37878b23bb6e
3033,618008a5f8090ec74528a49e,4,3,61800529143c37878b23bb6e
3034,618008adf8090ec74528a4a5,2,0,61800529143c37878b23bb6e
3035,61800afc143c37878b23bc5d,2,1,6180052a143c37878b23bb71
3036,61800b01f8090ec74528a50e,3,2,6180052a143c37878b23bb71
3037,61800b05f8090ec74528a515,2,0,6180052a143c37878b23bb71
3038,61800bb4f8090ec74528a54d,4,1,6180052a143c37878b23bb73
3039,61800bb8143c37878b23bc9e,3,1,6180052a143c37878b23bb73
3040,61800bbe143c37878b23bca5,3,1,6180052a143c37878b23bb73
3041,61800b20f8090ec74528a51c,2,1,6180052a143c37878b23bb75
3042,61800b24143c37878b23bc64,2,1,6180052a143c37878b23bb75
3043,61800b28143c37878b23bc6b,1,2,6180052a143c37878b23bb75
3044,61800b2cf8090ec74528a523,1,3,6180052a143c37878b23bb75
3045,61800b31f8090ec74528a52a,1,2,6180052a143c37878b23bb75
3046,61800bda143c37878b23bcb3,5,1,6180052a143c37878b23bb77
3047,61800bdef8090ec74528a554,1,5,6180052a143c37878b23bb77
3048,61800be2f8090ec74528a55b,1,3,6180052a143c37878b23bb77
3049,61800be7f8090ec74528a562,3,2,6180052a143c37878b23bb77
3050,61800beb143c37878b23bcba,3,1,6180052a143c37878b23bb77
3051,618008e6f8090ec74528a4ac,2,0,6180052a143c37878b23bb78
3052,618008ea143c37878b23bc12,2,1,6180052a143c37878b23bb78
3053,618008ef143c37878b23bc19,1,2,6180052a143c37878b23bb78
3054,618008f3f8090ec74528a4b3,2,1,6180052a143c37878b23bb78
3055,617e8778f8090ec74528a2c9,3,4,617c1432f8090ec745289afb
3056,617e8882143c37878b23ba93,3,5,617c1432f8090ec745289afb
3057,617e8897143c37878b23ba9a,1,2,617c1432f8090ec745289afb
3058,617e8a74143c37878b23baa1,2,4,617c1432f8090ec745289afb
3059,61800a97f8090ec74528a4f9,6,2,6180052a143c37878b23bb7d
3060,61800a9cf8090ec74528a500,2,1,6180052a143c37878b23bb7d
3061,61800aa0f8090ec74528a507,4,2,6180052a143c37878b23bb7d
3062,61800bfd143c37878b23bcc3,6,1,6180052a143c37878b23bb7e
3063,61800c01f8090ec74528a569,5,1,6180052a143c37878b23bb7e
3064,61800c05143c37878b23bcd1,2,1,6180052a143c37878b23bb7e
3065,61800b46143c37878b23bc74,7,1,6180052a143c37878b23bb7f
3066,61800b4bf8090ec74528a531,2,3,6180052a143c37878b23bb7f
3067,61800b4ff8090ec74528a538,5,3,6180052a143c37878b23bb7f
3068,61800b53143c37878b23bc7b,2,4,6180052a143c37878b23bb7f
3069,61800b57143c37878b23bc82,2,1,6180052a143c37878b23bb7f
3070,61800c4df8090ec74528a570,3,6,6180052a143c37878b23bb80
3071,61800c52f8090ec74528a577,3,4,6180052a143c37878b23bb80
3072,61800c58f8090ec74528a57e,0,1,6180052a143c37878b23bb80
3073,61800945143c37878b23bc22,2,3,6180052a143c37878b23bb81
3074,61800997f8090ec74528a4ba,1,0,6180052a143c37878b23bb81
3075,6180099ef8090ec74528a4c1,2,3,6180052a143c37878b23bb81
3076,618009a2143c37878b23bc29,1,0,6180052a143c37878b23bb81
3077,618009a6143c37878b23bc30,4,2,6180052a143c37878b23bb81
3078,617e8e50f8090ec74528a2d0,1,4,617c1432f8090ec745289afc
3079,617e9152143c37878b23baa8,2,3,617c1432f8090ec745289afc
3080,617e94f3143c37878b23baaf,1,2,617c1432f8090ec745289afc
3081,617e9508f8090ec74528a2d7,1,3,617c1432f8090ec745289afc
3082,61800c70f8090ec74528a585,2,1,6180052a143c37878b23bb85
3083,61800c75143c37878b23bcdf,1,2,6180052a143c37878b23bb85
3084,61800c79143c37878b23bce6,1,6,6180052a143c37878b23bb85
3085,61800c7cf8090ec74528a58c,2,4,6180052a143c37878b23bb85
3086,618009d0143c37878b23bc39,2,1,6180052a143c37878b23bb86
3087,618009d4f8090ec74528a4c8,3,2,6180052a143c37878b23bb86
3088,618009d9f8090ec74528a4cf,1,2,6180052a143c37878b23bb86
3089,618009de143c37878b23bc40,2,0,6180052a143c37878b23bb86
3090,61800b77143c37878b23bc90,2,1,6180052a143c37878b23bb87
3091,61800b7af8090ec74528a53f,4,0,6180052a143c37878b23bb87
3092,61800b7ef8090ec74528a546,4,3,6180052a143c37878b23bb87
3093,61800a0b143c37878b23bc48,1,0,6180052a143c37878b23bb8b
3094,61800a10f8090ec74528a4d6,2,4,6180052a143c37878b23bb8b
3095,61800a14f8090ec74528a4dd,2,1,6180052a143c37878b23bb8b
3096,61800a19f8090ec74528a4e4,1,0,6180052a143c37878b23bb8b
3097,61800ef7f8090ec74528a5c3,4,0,618006f4143c37878b23bbe1
3098,61800efb143c37878b23bcfa,6,3,618006f4143c37878b23bbe1
3099,61800f02143c37878b23bd01,7,2,618006f4143c37878b23bbe1
3100,6180103ff8090ec74528a601,2,0,618006f4143c37878b23bbe3
3101,61801044143c37878b23bd32,5,2,618006f4143c37878b23bbe3
3102,61801048143c37878b23bd39,3,2,618006f4143c37878b23bbe3
3103,61801135143c37878b23bd71,2,0,618006f4143c37878b23bbe5
3104,61801139143c37878b23bd78,0,1,618006f4143c37878b23bbe5
3105,6180113d143c37878b23bd7f,1,4,618006f4143c37878b23bbe5
3106,61801142f8090ec74528a641,1,0,618006f4143c37878b23bbe5
3107,61801146143c37878b23bd86,3,7,618006f4143c37878b23bbe5
3108,61800f2af8090ec74528a5ca,2,1,618006f4143c37878b23bbe9
3109,61800f2ef8090ec74528a5d1,1,0,618006f4143c37878b23bbe9
3110,61800f32f8090ec74528a5d8,3,1,618006f4143c37878b23bbe9
3111,6180107f143c37878b23bd40,1,4,618006f4143c37878b23bbeb
3112,61801083f8090ec74528a608,0,4,618006f4143c37878b23bbeb
3113,61801088f8090ec74528a60f,1,2,618006f4143c37878b23bbeb
3114,618001c0143c37878b23bb1b,0,3,617d1bfdf8090ec745289eb6
3115,618001c5143c37878b23bb22,1,2,617d1bfdf8090ec745289eb6
3116,618001c9f8090ec74528a3db,0,2,617d1bfdf8090ec745289eb6
3117,618001cdf8090ec74528a3e2,2,4,617d1bfdf8090ec745289eb6
3118,618075f5f8090ec74528a75c,3,1,617f3390f8090ec74528a372
3119,618075fef8090ec74528a763,3,1,617f3390f8090ec74528a372
3120,61807605f8090ec74528a76a,4,0,617f3390f8090ec74528a372
3121,6180755ff8090ec74528a740,2,1,617f3390f8090ec74528a373
3122,61807568f8090ec74528a747,3,1,617f3390f8090ec74528a373
3123,6180756ff8090ec74528a74e,0,1,617f3390f8090ec74528a373
3124,61807577f8090ec74528a755,5,1,617f3390f8090ec74528a373
3125,61807463f8090ec74528a724,2,1,617f3390f8090ec74528a374
3126,6180748af8090ec74528a739,1,0,617f3390f8090ec74528a374
3127,61807481f8090ec74528a732,3,2,617f3390f8090ec74528a374
3128,618073dff8090ec74528a708,2,3,617f3390f8090ec74528a375
3129,61807438f8090ec74528a70f,2,1,617f3390f8090ec74528a375
3130,61807440f8090ec74528a716,1,0,617f3390f8090ec74528a375
3131,61807448f8090ec74528a71d,1,0,617f3390f8090ec74528a375
3132,618070f5f8090ec74528a6f3,1,0,617f3390f8090ec74528a376
3133,61807181143c37878b23be54,2,1,617f3390f8090ec74528a376
3134,6180718cf8090ec74528a6fa,1,2,617f3390f8090ec74528a376
3135,61807194f8090ec74528a701,4,0,617f3390f8090ec74528a376
3136,61800d3df8090ec74528a5a4,3,2,617f3390f8090ec74528a377
3137,61800d4ef8090ec74528a5ab,2,1,617f3390f8090ec74528a377
3138,61800dbdf8090ec74528a5b2,0,2,617f3390f8090ec74528a377
3139,61800dcff8090ec74528a5b9,1,0,617f3390f8090ec74528a377
3140,61800c7a143c37878b23bced,1,0,617f3390f8090ec74528a378
3141,61800caaf8090ec74528a593,2,1,617f3390f8090ec74528a378
3142,61800cbaf8090ec74528a59a,3,0,617f3390f8090ec74528a378
3143,61800b67143c37878b23bc89,2,1,617f3390f8090ec74528a379
3144,61800ba2143c37878b23bc97,0,3,617f3390f8090ec74528a379
3145,61800bd7143c37878b23bcac,1,2,617f3390f8090ec74528a379
3146,61800bfe143c37878b23bcca,3,1,617f3390f8090ec74528a379
3147,61800c16143c37878b23bcd8,2,1,617f3390f8090ec74528a379
3148,61800f62143c37878b23bd0b,1,3,618006f4143c37878b23bbf0
3149,61800f65f8090ec74528a5df,1,4,618006f4143c37878b23bbf0
3150,61800f69f8090ec74528a5e6,0,1,618006f4143c37878b23bbf0
3151,6180109bf8090ec74528a617,4,5,618006f4143c37878b23bbf3
3152,618010a0143c37878b23bd47,2,1,618006f4143c37878b23bbf3
3153,618010a4143c37878b23bd4e,2,1,618006f4143c37878b23bbf3
3154,618010a8f8090ec74528a61e,2,0,618006f4143c37878b23bbf3
3155,61801153f8090ec74528a64b,1,5,618006f4143c37878b23bbf5
3156,61801158143c37878b23bd8d,1,6,618006f4143c37878b23bbf5
3157,6180115d143c37878b23bd94,1,2,618006f4143c37878b23bbf5
3158,618078cbf8090ec74528a778,0,1,617f3390f8090ec74528a37a
3159,618078dc143c37878b23bf1a,3,1,617f3390f8090ec74528a37a
3160,618078e4143c37878b23bf21,2,3,617f3390f8090ec74528a37a
3161,618078ed143c37878b23bf28,2,1,617f3390f8090ec74528a37a
3162,618078f4f8090ec74528a77f,1,3,617f3390f8090ec74528a37a
3163,61807875143c37878b23befe,1,0,617f3390f8090ec74528a37b
3164,6180787c143c37878b23bf05,0,2,617f3390f8090ec74528a37b
3165,61807885143c37878b23bf0c,2,1,617f3390f8090ec74528a37b
3166,6180788c143c37878b23bf13,2,1,617f3390f8090ec74528a37b
3167,61807832143c37878b23bee2,0,1,617f3390f8090ec74528a37c
3168,61807838143c37878b23bee9,2,0,617f3390f8090ec74528a37c
3169,61807841143c37878b23bef0,1,3,617f3390f8090ec74528a37c
3170,6180784b143c37878b23bef7,0,2,617f3390f8090ec74528a37c
3171,618077cd143c37878b23bebf,3,2,617f3390f8090ec74528a37d
3172,618077d4143c37878b23bec6,2,3,617f3390f8090ec74528a37d
3173,618077db143c37878b23becd,1,2,617f3390f8090ec74528a37d
3174,618077e7143c37878b23bed4,2,1,617f3390f8090ec74528a37d
3175,618077ef143c37878b23bedb,3,2,617f3390f8090ec74528a37d
3176,61807769143c37878b23beaa,6,5,617f3390f8090ec74528a37e
3177,61807770143c37878b23beb1,5,2,617f3390f8090ec74528a37e
3178,61807779143c37878b23beb8,3,2,617f3390f8090ec74528a37e
3179,61807728143c37878b23be95,3,0,617f3390f8090ec74528a37f
3180,61807730143c37878b23be9c,5,2,617f3390f8090ec74528a37f
3181,6180773c143c37878b23bea3,3,2,617f3390f8090ec74528a37f
3182,618076c4143c37878b23be72,0,3,617f3390f8090ec74528a380
3183,618076cc143c37878b23be79,3,2,617f3390f8090ec74528a380
3184,618076d5143c37878b23be80,4,1,617f3390f8090ec74528a380
3185,618076db143c37878b23be87,2,3,617f3390f8090ec74528a380
3186,618076e7143c37878b23be8e,0,1,617f3390f8090ec74528a380
3187,61807630143c37878b23be5c,3,2,617f3390f8090ec74528a381
3188,61807639143c37878b23be64,2,0,617f3390f8090ec74528a381
3189,61807640143c37878b23be6b,0,1,617f3390f8090ec74528a381
3190,61807646f8090ec74528a771,6,2,617f3390f8090ec74528a381
3191,618001edf8090ec74528a3e9,2,1,617d1bfdf8090ec745289eb5
3192,618001f1143c37878b23bb29,2,5,617d1bfdf8090ec745289eb5
3193,618001f5143c37878b23bb30,4,3,617d1bfdf8090ec745289eb5
3194,618001faf8090ec74528a3f0,1,0,617d1bfdf8090ec745289eb5
3195,618001fef8090ec74528a3f7,4,0,617d1bfdf8090ec745289eb5
3196,617ecec9143c37878b23bab6,2,1,617c8d55f8090ec745289e30
3197,617ed050143c37878b23babd,1,0,617c8d55f8090ec745289e30
3198,617edb41f8090ec74528a2de,1,2,617c8d55f8090ec745289e30
3199,617edb45f8090ec74528a2e5,2,1,617c8d55f8090ec745289e30
3200,617edb4a143c37878b23bac4,0,1,617c8d55f8090ec745289e30
3201,617edc4c143c37878b23bacb,2,4,617c8d55f8090ec745289e30
3202,617edd99143c37878b23bad2,1,2,617c8d55f8090ec745289e30
3203,61800faa143c37878b23bd15,2,3,618006f4143c37878b23bbf8
3204,61800faf143c37878b23bd1c,0,1,618006f4143c37878b23bbf8
3205,61800fb4f8090ec74528a5ed,0,2,618006f4143c37878b23bbf8
3206,618010cb143c37878b23bd55,1,2,618006f4143c37878b23bbf9
3207,618010cff8090ec74528a625,2,1,618006f4143c37878b23bbf9
3208,618010d3f8090ec74528a62c,3,2,618006f4143c37878b23bbf9
3209,618010d8143c37878b23bd5c,2,1,618006f4143c37878b23bbf9
3210,61801185143c37878b23bd9e,3,1,618006f4143c37878b23bbfd
3211,61801189f8090ec74528a652,1,2,618006f4143c37878b23bbfd
3212,6180118ef8090ec74528a659,1,0,618006f4143c37878b23bbfd
3213,61801192143c37878b23bda5,1,3,618006f4143c37878b23bbfd
3214,61801196143c37878b23bdac,3,4,618006f4143c37878b23bbfd
3215,61807b49f8090ec74528a804,4,3,617f3390f8090ec74528a382
3216,61807b54143c37878b23bf7c,2,3,617f3390f8090ec74528a382
3217,61807b5b143c37878b23bf83,4,3,617f3390f8090ec74528a382
3218,61807b62143c37878b23bf8a,0,2,617f3390f8090ec74528a382
3219,61807b69143c37878b23bf91,1,2,617f3390f8090ec74528a382
3220,61807aedf8090ec74528a7e1,1,3,617f3390f8090ec74528a383
3221,61807af5f8090ec74528a7e8,2,1,617f3390f8090ec74528a383
3222,61807afef8090ec74528a7ef,2,1,617f3390f8090ec74528a383
3223,61807b05f8090ec74528a7f6,1,2,617f3390f8090ec74528a383
3224,61807b0ef8090ec74528a7fd,3,2,617f3390f8090ec74528a383
3225,61807ac2f8090ec74528a7cc,3,2,617f3390f8090ec74528a384
3226,61807ac9f8090ec74528a7d3,3,2,617f3390f8090ec74528a384
3227,61807ad1f8090ec74528a7da,1,0,617f3390f8090ec74528a384
3228,61807a79f8090ec74528a7b0,1,2,617f3390f8090ec74528a385
3229,61807a82f8090ec74528a7b7,4,3,617f3390f8090ec74528a385
3230,61807a8cf8090ec74528a7be,0,2,617f3390f8090ec74528a385
3231,61807a95f8090ec74528a7c5,2,3,617f3390f8090ec74528a385
3232,61807a35f8090ec74528a7a2,1,2,617f3390f8090ec74528a386
3233,61807a3ef8090ec74528a7a9,3,2,617f3390f8090ec74528a386
3234,61807a47143c37878b23bf67,2,4,617f3390f8090ec74528a386
3235,61807a51143c37878b23bf6e,2,0,617f3390f8090ec74528a386
3236,61807a5a143c37878b23bf75,2,1,617f3390f8090ec74528a386
3237,61807a09143c37878b23bf52,1,3,617f3390f8090ec74528a387
3238,61807a11143c37878b23bf59,1,2,617f3390f8090ec74528a387
3239,61807a1b143c37878b23bf60,1,2,617f3390f8090ec74528a387
3240,618079d9143c37878b23bf4b,3,2,617f3390f8090ec74528a388
3241,6180799b143c37878b23bf36,1,2,617f3390f8090ec74528a388
3242,618079a3143c37878b23bf3d,1,3,617f3390f8090ec74528a388
3243,618079ca143c37878b23bf44,3,4,617f3390f8090ec74528a388
3244,61807917143c37878b23bf2f,2,1,617f3390f8090ec74528a389
3245,6180794df8090ec74528a786,1,2,617f3390f8090ec74528a389
3246,61807957f8090ec74528a78d,2,3,617f3390f8090ec74528a389
3247,6180795ff8090ec74528a794,1,2,617f3390f8090ec74528a389
3248,61800217f8090ec74528a3fe,1,2,617d1bfdf8090ec745289eb7
3249,6180021b143c37878b23bb37,5,1,617d1bfdf8090ec745289eb7
3250,6180021f143c37878b23bb3e,1,2,617d1bfdf8090ec745289eb7
3251,61800223f8090ec74528a405,2,0,617d1bfdf8090ec745289eb7
3252,61800227f8090ec74528a40c,3,0,617d1bfdf8090ec745289eb7
3253,6180022b143c37878b23bb45,3,1,617d1bfdf8090ec745289eb7
3254,617f2a33f8090ec74528a2ec,1,2,617c8d55f8090ec745289e2f
3255,617f2a6f143c37878b23bad9,3,2,617c8d55f8090ec745289e2f
3256,617f2a8a143c37878b23bae0,4,0,617c8d55f8090ec745289e2f
3257,617f2a95f8090ec74528a2f3,3,2,617c8d55f8090ec745289e2f
3258,617f2a9ef8090ec74528a2fa,4,3,617c8d55f8090ec745289e2f
3259,61800fd0f8090ec74528a5f7,3,1,618006f4143c37878b23bbff
3260,61800fdf143c37878b23bd24,4,0,618006f4143c37878b23bbff
3261,61800fe5143c37878b23bd2b,5,4,618006f4143c37878b23bbff
3262,618010eaf8090ec74528a633,4,3,618006f4143c37878b23bc00
3263,618010ee143c37878b23bd63,0,2,618006f4143c37878b23bc00
3264,618010f2143c37878b23bd6a,4,3,618006f4143c37878b23bc00
3265,618010f6f8090ec74528a63a,3,1,618006f4143c37878b23bc00
3266,61807c8c143c37878b23bff3,4,1,617f3390f8090ec74528a38a
3267,61807c94143c37878b23bffa,2,0,617f3390f8090ec74528a38a
3268,61807c9c143c37878b23c001,1,0,617f3390f8090ec74528a38a
3269,61807c52143c37878b23bfd0,4,3,617f3390f8090ec74528a38b
3270,61807c59143c37878b23bfd7,0,1,617f3390f8090ec74528a38b
3271,61807c61143c37878b23bfde,3,4,617f3390f8090ec74528a38b
3272,61807c68143c37878b23bfe5,2,1,617f3390f8090ec74528a38b
3273,61807c6f143c37878b23bfec,5,1,617f3390f8090ec74528a38b
3274,61807c29143c37878b23bfbb,2,1,617f3390f8090ec74528a38c
3275,61807c31143c37878b23bfc2,2,1,617f3390f8090ec74528a38c
3276,61807c39143c37878b23bfc9,1,0,617f3390f8090ec74528a38c
3277,61807bfff8090ec74528a827,1,0,617f3390f8090ec74528a38d
3278,61807c07f8090ec74528a82e,2,1,617f3390f8090ec74528a38d
3279,61807c10f8090ec74528a835,2,1,617f3390f8090ec74528a38d
3280,61807bc0143c37878b23bf98,2,1,617f3390f8090ec74528a38e
3281,61807bc7143c37878b23bf9f,3,1,617f3390f8090ec74528a38e
3282,61807bcf143c37878b23bfa6,1,4,617f3390f8090ec74528a38e
3283,61807bd6143c37878b23bfad,2,5,617f3390f8090ec74528a38e
3284,61807bde143c37878b23bfb4,1,4,617f3390f8090ec74528a38e
3285,61807b89f8090ec74528a80b,2,1,617f3390f8090ec74528a38f
3286,61807b91f8090ec74528a812,2,3,617f3390f8090ec74528a38f
3287,61807b9bf8090ec74528a819,2,1,617f3390f8090ec74528a38f
3288,61807ba2f8090ec74528a820,5,2,617f3390f8090ec74528a38f
3289,6180023d143c37878b23bb4c,2,1,617d1bfdf8090ec745289eb8
3290,61800242f8090ec74528a413,3,0,617d1bfdf8090ec745289eb8
3291,61800246f8090ec74528a41a,2,1,617d1bfdf8090ec745289eb8
3292,6180024a143c37878b23bb53,1,4,617d1bfdf8090ec745289eb8
3293,6180024e143c37878b23bb5a,2,3,617d1bfdf8090ec745289eb8
3294,61800252f8090ec74528a421,3,1,617d1bfdf8090ec745289eb8
3295,617f2c5ef8090ec74528a302,3,0,617c8d55f8090ec745289e31
3296,617f2c77f8090ec74528a309,5,2,617c8d55f8090ec745289e31
3297,617f2cbff8090ec74528a310,0,1,617c8d55f8090ec745289e31
3298,617f2cc9f8090ec74528a317,3,2,617c8d55f8090ec745289e31
3299,617f2cd2f8090ec74528a31e,0,2,617c8d55f8090ec745289e31
3300,617f2ce1f8090ec74528a325,2,3,617c8d55f8090ec745289e31
3301,617f2ceaf8090ec74528a32c,3,2,617c8d55f8090ec745289e31
3302,61808109f8090ec74528a851,4,2,617f3390f8090ec74528a390
3303,61808112f8090ec74528a858,1,0,617f3390f8090ec74528a390
3304,6180811bf8090ec74528a85f,2,0,617f3390f8090ec74528a390
3305,61807e0ef8090ec74528a83c,2,3,617f3390f8090ec74528a391
3306,61807e17f8090ec74528a843,0,2,617f3390f8090ec74528a391
3307,618080e8f8090ec74528a84a,1,2,617f3390f8090ec74528a391
3308,61807cba143c37878b23c008,1,0,617f3390f8090ec74528a392
3309,61807cc2143c37878b23c00f,4,0,617f3390f8090ec74528a392
3310,61807cca143c37878b23c016,1,2,617f3390f8090ec74528a392
3311,61807cd2143c37878b23c01d,4,2,617f3390f8090ec74528a392
3312,618019bb143c37878b23be38,3,2,61800647143c37878b23bbb8
3313,618019bff8090ec74528a6d0,5,2,61800647143c37878b23bbb8
3314,618019c3f8090ec74528a6d7,4,0,61800647143c37878b23bbb8
3315,61801615143c37878b23be07,5,1,61800647143c37878b23bbbb
3316,6180161a143c37878b23be0e,3,0,61800647143c37878b23bbbb
3317,6180161ef8090ec74528a6a3,3,1,61800647143c37878b23bbbb
3318,61801489143c37878b23bdb8,2,1,61800647143c37878b23bbbd
3319,6180148e143c37878b23bdbf,4,1,61800647143c37878b23bbbd
3320,61801492143c37878b23bdc6,2,1,61800647143c37878b23bbbd
3321,618014d7f8090ec74528a660,3,2,61800648143c37878b23bbc2
3322,618014db143c37878b23bdcd,1,3,61800648143c37878b23bbc2
3323,618014df143c37878b23bdd4,2,1,61800648143c37878b23bbc2
3324,618014e5143c37878b23bddb,1,2,61800648143c37878b23bbc2
3325,618014e9f8090ec74528a667,0,2,61800648143c37878b23bbc2
3326,6180163a143c37878b23be15,1,0,61800648143c37878b23bbc5
3327,6180163ff8090ec74528a6aa,3,0,61800648143c37878b23bbc5
3328,61801643f8090ec74528a6b1,1,0,61800648143c37878b23bbc5
3329,618019f1143c37878b23be3f,3,2,61800648143c37878b23bbc6
3330,618019f5f8090ec74528a6de,4,3,61800648143c37878b23bbc6
3331,618019f9f8090ec74528a6e5,0,1,61800648143c37878b23bbc6
3332,618019fd143c37878b23be46,2,0,61800648143c37878b23bbc6
3333,617f2d20f8090ec74528a333,3,4,617c8d55f8090ec745289e32
3334,617f2d29f8090ec74528a33a,0,3,617c8d55f8090ec745289e32
3335,617f2d31f8090ec74528a341,1,2,617c8d55f8090ec745289e32
3336,617f2d3af8090ec74528a348,2,4,617c8d55f8090ec745289e32
3337,61801505f8090ec74528a66e,1,2,61800648143c37878b23bbc9
3338,61801509143c37878b23bde2,1,0,61800648143c37878b23bbc9
3339,6180150d143c37878b23bde9,2,1,61800648143c37878b23bbc9
3340,61801511f8090ec74528a675,3,2,61800648143c37878b23bbc9
3341,61801932f8090ec74528a6bb,1,3,61800648143c37878b23bbce
3342,61801937143c37878b23be1c,2,1,61800648143c37878b23bbce
